Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
295-1	1.0	0.5	1.0	0.5	1.0	1.0	1.5	1.0	0.5	0.5	14.6297407478	17.859576	7.60096530477	0.0173395475128	0.08654724811049999	67.4365163637	30.1594748598	42.817188	42.435573	671.1842230000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
296-1	1.0	1.0	1.0	0.5	1.0	1.0	1.5	1.0	1.0	1.0	7.1286410898	14.323248	10.852836713499999	0.0150295423546	55.8738929334	122.273773782	3.28789918653	38.67277	67.319266	758.177262
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
297-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.654760534500001	24.864345	8.63369202612	0.0461970557445	25.263000675500003	146.929266583	2.91852820374	51.948721	48.396672	655.7971
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
298-1	1.5	1.0	1.5	1.5	1.0	1.5	1.0	1.0	1.0	1.0	24.2674979105	5.302937	7.96490052094	0.0477233299145	110.64288039	212.12892833599997	9.45191663317	16.86062	34.537077000000004	875.800455
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
299-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.743909435669999	11.134672	5.23185452371	0.0443577077927	25.849516775399998	47.2011777678	4.940839019649999	21.37857	26.277826	526.892683
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
300-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.5803678088	18.099624	6.41810091868	0.0618000841512	27.9778551538	88.192258884	12.1700791239	27.266966	47.012011	451.315302
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
301-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.5441098596	10.249623	8.07606617695	0.045341083253800006	27.756341272800004	85.7655643711	6.02008858821	35.346832	40.040585	407.015417
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
302-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0540816642	19.235001	7.666835002460001	0.0441565198894	75.3638727917	254.00663991599998	7.617036762310001	13.605244	42.223172	442.717777
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
303-1	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.82601356856	16.590165	2.53258933128	0.0336627646564	40.6810102036	94.80153337819999	4.14638253622	7.401766	33.690796	507.659041
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
304-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.3644957733	29.817054	13.857379468900001	0.036223624826	14.818373214700001	52.5667732898	4.88527354888	29.021933	79.51214499999998	593.558165
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
305-1	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	8.94946815321	25.773866	22.011198600100002	0.0588165853518	29.9638184318	207.459657534	8.762377134	58.978036	97.754934	281.887149
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
306-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.177349771519999	29.672029	3.26969285793	0.0246001271361	34.3451585453	35.320508796599995	5.06419462743	51.431517	51.431517	1355.0226630000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
307-1	1.5	1.0	1.5	0.5	2.0	1.0	1.0	1.0	1.0	1.0	17.3866663323	23.084897	8.90032243242	0.0170285439298	208.64938576400002	204.36025976	2.01348031682	34.503233	66.02776899999999	824.602443
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
308-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.386407848300001	34.419431	5.24892460199	0.0104288809637	33.682270888299996	47.8505765026	2.90564259379	63.652373	60.35188	957.614592
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
309-1	0.5	1.0	0.5	1.0	1.5	1.0	1.5	1.0	1.0	1.0	3.9443657497800007	15.541837	1.84351523808	0.0323389344264	33.4933369045	48.6721948929	6.12531799006	9.661142	23.10273	692.241809
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
310-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.845547049500002	3.151582	14.180616753399999	0.08464818207210001	71.33728095020001	95.3956741646	16.4729462232	24.162126	21.710896	685.64409
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
311-1	1.5	0.5	1.5	1.0	1.0	2.5	1.0	1.0	0.5	1.0	13.152220097999999	44.008855	4.20015172292	0.0381506766144	60.4313560608	532.319539644	4.65733988733	75.915274	112.222579	1605.222971
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
312-1	0.5	0.5	0.5	1.5	1.5	1.0	1.0	1.0	0.5	1.0	6.01650632676	4.800903	4.06481745947	0.015517549613	112.597023284	115.30994092600001	14.176559745799999	72.013547	17.831926	1513.656169
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
313-1	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.5	12.299656793099999	31.162307	7.38712484865	0.0676765218513	0.202971522899	84.2062415763	21.3532770787	84.761476	92.24043	4746.642651
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
314-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.303919003709999	15.876063	4.69184613	0.12736404367100002	17.9729943856	20.051060505	4.83559141883	31.752126	47.628188	1137.303407
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
315-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.8220814476	12.538412	11.0742029696	0.008979690857379999	57.7214472968	63.8424760225	8.52233954713	24.031956	34.480633000000005	2670.681745
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
316-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.80987186606	5.281416	10.5957205127	0.0498082160935	5.40460741941	88.343565475	20.343541877699998	84.732277	43.629086	2680.892504
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
317-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.54573055208	22.549604	7.37370562161	0.0372467568187	45.857472732	85.9382046262	9.000003059580003	17.180651	49.179613	650.931911
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
318-1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	13.998972892000001	1.992476	7.78174535712	0.0420317681018	141.599798496	93.2730397889	3.87243430509	7.356835	5.517626	226.989008
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
319-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.389014662589999	38.772185	8.58698578876	0.127777111857	41.0127860594	2.84766429749	5.19267137734	20.493869	60.37383000000001	314.0546950000001
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
320-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.8976504546	39.459375	13.0692970577	0.0624951118685	48.5140172749	86.13316928209998	14.5536200266	78.12956199999998	112.853812	441.945
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
321-1	1.0	1.0	1.0	1.0	1.5	1.5	1.0	1.0	1.0	1.0	10.4131711478	45.27106	9.1374742164	0.0324155301144	0.27177551300700004	163.933196307	22.8315898533	114.092218	134.44133100000002	1155.783892
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
322-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.487496074980001	19.049934	8.034310865560004	0.0938782326875	45.622735005200006	52.28260581510001	7.87893498104	22.570031	50.523739	388.867136
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
323-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.4820336237	11.011779	11.1011419029	0.06712087771099999	48.049990649399994	110.37500213	15.1774303269	48.282417	82.72952099999998	1671.249261
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
324-1	1.0	1.5	1.0	1.0	1.0	1.5	1.0	1.0	1.5	1.5	16.9827830872	16.008105	8.45460092796	0.047056629622300006	91.11541010270001	96.38648984139999	3.04194072221	6.578672999999998	46.927869	223.89418
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
325-1	0.5	1.0	0.5	1.0	1.0	0.5	1.0	1.0	1.0	1.0	6.51565940418	28.044901	4.0491362412199985	0.055217656503	105.976183141	19.0002012548	3.3069800336900004	16.872542000000006	88.922857	316.018153
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
326-1	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	13.6504757683	10.456519	11.4431472182	0.0537196872915	69.8995804242	210.960338311	15.914201860599999	31.369556	20.913037	1075.714344
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
327-1	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	1.0	1.0	7.88359328075	16.933723	8.58700372045	0.0590823468784	0.30222324824	26.044516644899996	7.548075115510001	22.657798	33.628941999999995	448.624397
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
328-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.91360976562	68.897821	7.03542977876	0.0181476525455	0.333421156666	115.65481137299999	17.7687380726	76.639149	140.37608400000002	1574.328104
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
329-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.8864539404	10.350807	9.141711829339998	0.0606079377912	35.700567999200004	40.8730790184	16.9813248754	33.352601	32.432528999999995	775.390473
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
330-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.52109518205	15.575025	6.964887755539999	0.0360453308826	122.017117175	188.91903963	5.01776134514	200.016108	41.806645	413.967764
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
331-1	0.5	1.0	0.5	1.0	0.5	4.0	1.0	1.0	1.0	1.5	2.44855172746	14.769922	1.88161893845	0.061479015011300014	28.1700862984	121.73203423	3.04765070576	23.385709	34.46315	1047.433603
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
332-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.9181835539	46.895366	22.1703486615	0.074562292636	7.378826945549999	30.921103314299998	3.5022660353900004	29.526712	121.08433	368.463586
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
333-1	1.0	1.0	1.0	1.0	0.5	3.5	1.0	1.0	1.0	1.0	5.79424680836	23.558472	3.78854524321	0.126747241711	83.6724709942	424.606278664	4.97773408898	8.980853999999997	66.90085400000001	299.491957
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
334-1	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	7.189168461939999	24.458992	2.8428022199900003	0.0151942699259	17.7593754044	81.5525871896	8.23478186966	27.176658000000003	55.259204	525.415384
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
335-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.922856299500001	65.68011800000001	10.2012099792	0.137127273823	25.4975894368	64.9959375855	18.0486592829	50.257256	110.885057	334.51655
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
336-1	1.5	1.0	1.5	1.5	1.0	2.5	1.0	1.0	1.0	1.0	25.215211816300002	23.915489	16.2419442094	0.0484831871946	49.7010341889	315.704778787	8.351385639110001	25.720432	46.026035	545.092654
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
337-1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	12.2436328004	15.631882	8.86612351506	0.0779251083962	87.6001286291	238.28299236200002	15.1302301689	23.942503	48.676494	220.825071
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
338-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.574910944500001	38.29188900000001	13.4793688654	0.169718292379	0.8698805612780001	38.9208266706	20.0302846649	47.061024	88.860568	420.041566
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
339-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.08344048907	23.079036	7.04569921359	0.043040917844199986	30.755716925599998	104.873057356	5.172917458040001	43.080867	82.31522700000002	603.132133
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
340-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.17894812974	59.997	7.06795391353	0.0338649873978	63.620846809	55.8107248884	8.45661230739	29.030807	100.640129	518.6837429999998
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
341-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.1227306024	19.77149	6.44837315487	0.0225467284558	9.63371827099	103.919142332	13.0601919847	117.537263	53.97738100000001	1999.346449
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
342-1	1.0	0.5	1.0	1.0	0.5	1.0	1.5	1.0	0.5	0.5	8.15949587454	6.369875	4.37901498176	0.0731432936494	46.6939065897	109.76362416299999	3.71274016296	23.710091	16.632452	552.0558599999998
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
343-1	1.0	0.5	1.0	1.0	0.5	1.0	1.0	1.0	0.5	1.0	4.28557738046	4.300951	2.93297890355	0.101499474763	41.745425763200004	51.8978897737	4.0772111628099985	16.088741	21.664047	414.165611
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
344-1	0.5	1.5	0.5	1.0	1.5	1.0	1.0	1.0	1.5	1.0	6.565367588890001	41.53090200000001	7.597133963089999	0.05890659610410001	1.1036467903799998	14.0163905251	11.0289750257	33.516166	61.932047	1180.351949
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
345-1	0.5	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.55956224755	13.869687	2.5884047567	0.0862936408494	96.7355031307	68.45037301560001	2.91153308941	6.787294	33.936468	241.096473
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
346-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	7.50763755967	19.013194	5.36539116663	0.105617190099	0.6349658257240001	52.3887061386	9.41712141116	43.835975	40.138965	996.608257
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
