LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
EJM	3	2	2	6	2	3	11.818742	12.63859	9.354227	5.51727569320958	9.653937	7.84762115579338	11.818742	12.63859	9.354227	5.51727569320958	9.653937	7.84762115579338
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
EM2	3	2	2	3	2	2	8.331858	13.834811	10.712853	6.12308675098106	9.976765	9.24946904447683	8.331858	13.834811	10.712853	6.12308675098106	9.976765	9.24946904447683
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
EN	2	2	2	2	2	2	13.619114	12.688359	9.1547165	5.51127826508303	9.714486	6.39163026151743	13.619114	12.688359	9.1547165	5.51127826508303	9.714486	6.39163026151743
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
EOL1	2	2	2	2	2	3	10.812474	16.086744	12.45442	4.94953493301701	11.251264	9.00315244866692	10.812474	16.086744	12.45442	4.94953493301701	11.251264	9.00315244866692
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
EPLC272H	3	3	3	3	3	4	13.857265	10.918438	7.8523736	6.3037807481771	8.071677	5.89384755813292	13.857265	10.918438	7.8523736	6.3037807481771	8.071677	5.89384755813292
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
ES2	5	3	3	3	3	4	10.81851	13.270314	10.511101	3.7771566660045	8.576106	7.04242546536971	10.81851	13.270314	10.511101	3.7771566660045	8.576106	7.04242546536971
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
ESS1	2	2	2	2	2	2	12.928703	12.558	9.030557	5.8171115727957	9.336707	5.18030701996943	12.928703	12.558	9.030557	5.8171115727957	9.336707	5.18030701996943
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
F36P	2	5	5	2	5	3	9.404482	14.8908415	11.841431	5.66760832567372	10.870996	8.29282775280053	9.404482	14.8908415	11.841431	5.66760832567372	10.870996	8.29282775280053
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
FADU	2	1	1	2	1	3	12.514556	12.14703	9.071972	5.72574115650395	8.980568	6.64860924517454	12.514556	12.14703	9.071972	5.72574115650395	8.980568	6.64860924517454
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
FTC133	1	1	1	1	1	1	11.011625	7.613458	7.319672	5.71973105674985	6.896756	5.54163873443614	11.011625	7.613458	7.319672	5.71973105674985	6.896756	5.54163873443614
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
FTC238	2	2	2	3	2	4	10.220862	13.65726	10.254048	5.3212065669699	8.974271	7.0359537565578	10.220862	13.65726	10.254048	5.3212065669699	8.974271	7.0359537565578
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
FU97	7	7	7	7	7	7	10.680035	13.323071	9.8836975	5.78267065867701	9.845898	5.40803246613065	10.680035	13.323071	9.8836975	5.78267065867701	9.845898	5.40803246613065
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
FUOV1	3	4	4	5	4	4	12.384902	15.288978	11.808385	6.45926766670339	11.884514	7.40181816308764	12.384902	15.288978	11.808385	6.45926766670339	11.884514	7.40181816308764
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
G292CLONEA141B1	2	2	2	3	2	6	8.321883	8.182593	7.2887278	5.50652577904312	6.3703384	6.71452029055351	8.321883	8.182593	7.2887278	5.50652577904312	6.3703384	6.71452029055351
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
G361	4	2	2	4	2	4	9.85253	13.834319	10.7844305	5.2502036564993	10.404365	7.96341632253491	9.85253	13.834319	10.7844305	5.2502036564993	10.404365	7.96341632253491
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
G401	2	2	2	2	2	2	10.611791	14.523273	11.115999	6.19160212846187	10.73603	5.88190928904719	10.611791	14.523273	11.115999	6.19160212846187	10.73603	5.88190928904719
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
G402	2	2	2	2	2	2	11.41413	12.428944	9.4469385	4.83238371654913	9.4931345	7.21276386390212	11.41413	12.428944	9.4469385	4.83238371654913	9.4931345	7.21276386390212
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GA10	2	3	3	2	3	2	8.915282	14.469123	10.887548	2.17632277264046	10.940791	8.0396319323259	8.915282	14.469123	10.887548	2.17632277264046	10.940791	8.0396319323259
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GAMG	3	2	2	3	2	3	13.007856	12.381743	9.110483	5.52669484554198	9.83829	6.0706039986813	13.007856	12.381743	9.110483	5.52669484554198	9.83829	6.0706039986813
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GB1	4	2	2	4	2	4	12.757399	13.652161	10.250937	6.19239145691318	9.642448	6.0360636887437	12.757399	13.652161	10.250937	6.19239145691318	9.642448	6.0360636887437
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GCT	3	2	2	3	2	3	11.099814	12.447259	9.342941	4.92742242873987	9.35339	4.74523733212975	11.099814	12.447259	9.342941	4.92742242873987	9.35339	4.74523733212975
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GDM1	2	3	3	2	3	3	8.560677	15.244473	11.9642725	5.57924050057297	11.5753355	6.79558514511806	8.560677	15.244473	11.9642725	5.57924050057297	11.5753355	6.79558514511806
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GI1	3	3	3	2	3	4	14.270029	14.462936	10.581238	5.06263982828646	11.146473	5.74899785009815	14.270029	14.462936	10.581238	5.06263982828646	11.146473	5.74899785009815
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GMS10	2	2	2	2	2	2	13.069646	13.2579975	10.170488	6.53216108498321	10.416723	4.94766615679601	13.069646	13.2579975	10.170488	6.53216108498321	10.416723	4.94766615679601
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GOS3	2	2	2	2	2	2	13.032502	12.208676	8.568603	7.18893495209851	9.204253	4.56498780095989	13.032502	12.208676	8.568603	7.18893495209851	9.204253	4.56498780095989
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GP2D	2	2	2	2	2	2	12.374311	13.732277	10.595863	4.90977310414164	10.06808	7.83440784180699	12.374311	13.732277	10.595863	4.90977310414164	10.06808	7.83440784180699
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GRANTA519	1	2	2	1	2	2	10.817247	13.09346	9.898072	4.72410451986685	10.005625	6.0695303251623	10.817247	13.09346	9.898072	4.72410451986685	10.005625	6.0695303251623
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GSS	3	3	3	3	3	3	11.7780485	15.777675	12.603401	5.19927972133663	11.107263	7.42248531567029	11.7780485	15.777675	12.603401	5.19927972133663	11.107263	7.42248531567029
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
GSU	5	3	3	4	3	4	11.359848	14.22372	10.976335	4.83390207666916	9.607645	7.38844787631711	11.359848	14.22372	10.976335	4.83390207666916	9.607645	7.38844787631711
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
H4	4	2	2	3	2	3	9.883071	13.204606	9.664092	6.18388345903223	8.716202	4.34198574722862	9.883071	13.204606	9.664092	6.18388345903223	8.716202	4.34198574722862
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HARA	7	2	2	3	2	5	11.271393	11.846599	8.492495	4.97177344719337	8.281606	5.67355642399015	11.271393	11.846599	8.492495	4.97177344719337	8.281606	5.67355642399015
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1143	3	2	2	4	2	7	14.052272	13.148293	9.914131	6.53760669149529	10.064649	7.49193324382787	14.052272	13.148293	9.914131	6.53760669149529	10.064649	7.49193324382787
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1171	4	2	2	4	2	4	14.488933	12.945738	9.663274	6.23553560671046	8.967947	6.39008295095166	14.488933	12.945738	9.663274	6.23553560671046	8.967947	6.39008295095166
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1187	1	2	2	1	2	2	9.594716	13.959829	10.7652445	6.73849764388979	10.656872	6.62483200245347	9.594716	13.959829	10.7652445	6.73849764388979	10.656872	6.62483200245347
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1195	3	2	2	2	2	5	10.174764	7.2009478	7.2278566	6.06371864015225	6.228434	5.78267065867701	10.174764	7.2009478	7.2278566	6.06371864015225	6.228434	5.78267065867701
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1359	5	2	2	5	2	6	11.263452	14.794552	11.025701	6.31632679205715	10.275613	7.39925655900399	11.263452	14.794552	11.025701	6.31632679205715	10.275613	7.39925655900399
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1395	1	1	1	1	1	3	12.961938	13.901273	10.109308	6.24336442569366	9.75325	6.36929198168004	12.961938	13.901273	10.109308	6.24336442569366	9.75325	6.36929198168004
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1419	2	2	2	1	2	3	12.13468	11.719217	8.570805	4.90833256978242	7.7979207	3.64616265715789	12.13468	11.719217	8.570805	4.90833256978242	7.7979207	3.64616265715789
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1428	3	1	1	2	1	5	10.786899	12.985956	9.85627	5.16390121381454	9.731235	5.85099939471647	10.786899	12.985956	9.85627	5.16390121381454	9.731235	5.85099939471647
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC15	2	1	1	2	1	2	14.024984	12.866705	9.544018	5.41818994794577	9.679163	5.52669484554198	14.024984	12.866705	9.544018	5.41818994794577	9.679163	5.52669484554198
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1500	2	1	1	2	1	3	12.653141	12.741857	9.269478	5.88898672118656	9.168045	4.6582114827518	12.653141	12.741857	9.269478	5.88898672118656	9.168045	4.6582114827518
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1569	3	2	2	3	2	6	11.339833	13.257951	10.041892	5.45384677374993	9.723798	7.11675981338156	11.339833	13.257951	10.041892	5.45384677374993	9.723798	7.11675981338156
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1599	2	2	2	3	2	6	13.707894	15.109071	11.640186	6.20202584460934	12.012331	8.62238133145182	13.707894	15.109071	11.640186	6.20202584460934	12.012331	8.62238133145182
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1806	3	1	1	2	1	5	8.973066	12.282536	9.555778	4.5077946401987	8.076014	5.37399614213124	8.973066	12.282536	9.555778	4.5077946401987	8.076014	5.37399614213124
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1937	4	6	6	4	6	7	13.54174	14.360895	10.889595	6.83832152141272	10.4468355	5.65535182861255	13.54174	14.360895	10.889595	6.83832152141272	10.4468355	5.65535182861255
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC1954	7	4	4	4	4	7	13.859461	12.157486	8.701826	6.86517649653178	8.577429	6.37799132690588	13.859461	12.157486	8.701826	6.86517649653178	8.577429	6.37799132690588
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC202	4	2	2	2	2	4	13.213571	12.913716	9.648753	5.65133876610593	9.330536	1.96716860753263	13.213571	12.913716	9.648753	5.65133876610593	9.330536	1.96716860753263
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC2157	4	1	1	2	1	5	12.054232	11.863722	9.137376	5.77794567069515	9.037519	8.26195385851004	12.054232	11.863722	9.137376	5.77794567069515	9.037519	8.26195385851004
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC2279	3	2	2	3	2	5	9.98298	10.919393	8.771787	7.43737756790512	6.892634	7.03165985430805	9.98298	10.919393	8.771787	7.43737756790512	6.892634	7.03165985430805
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC2935	2	1	1	2	1	1	12.566525	13.210658	9.131496	6.415657274159	8.09207	4.02591469875079	12.566525	13.210658	9.131496	6.415657274159	8.09207	4.02591469875079
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC33	3	6	6	3	6	3	7.763212	14.929096	11.569566	6.04133060682062	11.564559	1.05658352836637	7.763212	14.929096	11.569566	6.04133060682062	11.564559	1.05658352836637
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC366	3	4	4	2	4	3	13.773112	13.224529	9.918699	7.09307418191462	10.013392	6.1333991254172	13.773112	13.224529	9.918699	7.09307418191462	10.013392	6.1333991254172
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC38	2	2	2	2	2	3	14.056218	12.264047	9.242888	7.3973751544161	9.289904	5.37155886261196	14.056218	12.264047	9.242888	7.3973751544161	9.289904	5.37155886261196
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC4006	3	3	3	3	3	3	13.518655	12.742414	9.303507	6.06824086131282	9.855008	4.27575204882853	13.518655	12.742414	9.303507	6.06824086131282	9.855008	4.27575204882853
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC44	7	7	7	7	7	6	14.044583	14.640633	11.339166	5.19849415363908	11.042145	7.7568231547329	14.044583	14.640633	11.339166	5.19849415363908	11.042145	7.7568231547329
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC56	2	4	4	2	4	3	11.985436	14.047765	10.527496	4.82781902461732	10.56884	7.41692416682088	11.985436	14.047765	10.527496	4.82781902461732	10.56884	7.41692416682088
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC70	3	4	4	3	4	7	12.332868	12.460988	9.075158	6.17092652528739	9.279308	5.75248100445637	12.332868	12.460988	9.075158	6.17092652528739	9.279308	5.75248100445637
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC78	3	2	2	3	2	2	12.468057	12.698978	9.454669	5.74335339094492	9.480972	6.65062097165315	12.468057	12.698978	9.454669	5.74335339094492	9.480972	6.65062097165315
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCC95	3	2	2	3	2	3	11.293592	14.370526	11.29883	5.53791724903408	9.031163	7.44666978730701	11.293592	14.370526	11.29883	5.53791724903408	9.031163	7.44666978730701
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCT116	3	2	2	2	2	3	11.765704	13.393863	10.6474495	4.74469931420784	9.810475	8.114367024952	11.765704	13.393863	10.6474495	4.74469931420784	9.810475	8.114367024952
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
HCT15	2	2	2	2	2	2	10.841486	14.279075	10.692249	5.35367615775164	10.809286	6.78398041368379	10.841486	14.279075	10.692249	5.35367615775164	10.809286	6.78398041368379
